topic_id	topic_words	topic_weight	year
19	lappi lappalainen norja norjalainen virkamies sikäläinen pappi hakea posti kartoittaa	0.001520593102282	1888
20	kello wiipuri joensuu viipuri kaupunki sunnuntai lappeenranta talo lello aamu	0.032892564774845	1888
21	nisu korkea kaura hinta puoliso tnlla kostaa lysyä alfred jalkine	8.5840494933108E-05	1888
22	kirkkoherra kappalainen virka pappi seurakunta apulainen määrätä turku toimittaa mirka	0.013954137025981	1888
23	jumala elää lapsi ihminen sana herra sydän pyhä rakkaus sanoa	0.021200674851666	1888
24	koulu opettaja virka palkka opettajatar opisto hakea julistaa aine kesäkuu	0.008772446613119	1888
25	orioka litra jofa meijeri roielä muta port foto fefä korea	0.006348138268367	1888
26	hallitus englanti keisari venäjä ranska sota saksa sanoa ulkomaa ministeri	0.029242849571082	1888
27	tampere maria työm neiti rouva teht karl anna johan tytär	0.020117616852203	1888
28	tuore naula maito leiw liha kaura kilo suolata ohra heinä	0.014115441593361	1888
29	talo helmikuu maaliskuu katu huone tammikuu marrella ilmoitus omistaja puoti	0.018228906682635	1888
30	rupla rupl kopeekka ulkomaa armo lähettää vuonna tamara maaviljelys tilata	0.007068172545302	1888
31	hinta päivä talo halpa hyvä helsinki haluta toimittaa ostaa varasto	0.042875564964897	1888
32	sanoa mies tuli silmä tahtoa käsi pitää herra poika äiti	0.040531801745591	1888
33	suomi kieli ruotsi sana ruotsalainen sanoa kirjoitus yliopisto lukea kirjoittaa	0.020223069926689	1888
34	sanoma kolera viikko tidning lehtiä ruotsa sanoa helsingfors kahdesti aivan	0.002496628185171	1888
35	markka oppilas kansakoulu hinta kertoa ilmestyä koulu kaupunki kirja teos	0.035819852047323	1888
36	mies ampua venäläinen sota joukko tuli vihollinen sotamies turkkilainen upseeri	0.022870539236015	1888
37	pitäjä kylässä kappeli tila pitäjäs kihlakunta lääni tuomiokunta mainita sato	0.015117200012329	1888
38	turku pori kello talo ilmoittaa rauma hinta kaupunki turunen huutokauppa	0.037508869569686	1888
39	pitää voida kysymys lehti tahtoa mies tärkeä lausua elää puolue	0.053084307609346	1888
40	kokous suomi seura pitää vuosi kunta johtokunta senaatti yhdistys lääni	0.044257714959493	1888
41	lehti ilmoitus penni vuosi konttori maksaa toimitus hinta tilata toimittaja	0.050539880335267	1888
42	siemen itää halla kongressi mänty kylvää kuusi tuuma laiho panna	0.001387072364563	1888
43	matti anna maria antti mies todistaja jaakko poika tytär raha	0.012013568614038	1888
44	muosi moida manen seurata sanoa pitää kaupunki kunta aima mies	0.059770615196376	1888
45	pitää voida vuosi hyvä sanoa päivä hyvin tarvita toivoa aivan	0.027412365337063	1888
46	oulu lähteä matka mesi ranta kulkea meri kesä tuli kaupunki	0.03415494570435	1888
47	palkinto taloll tamma kilpaajo hevonen juosta ruskea musta rata herra	0.004677021252917	1888
48	tuomio tuomita kokemäki yhteisesti koski niittu suusta virta nuotta vuonna	0.00181887870896	1888
49	helsinki posti lähteä sunnuntai päivä tiistai juna pietari maanantai konttori	0.050426925874079	1888
50	lilo tiistaisin perjantaisin postilaitos munkki 10—11 sunnuntaisin punainen risti lauvantaa	0.006942522931473	1888
1	lintu käärme metalli pesä oksa kääntää pussi tina pakana kirkas	0.000815939743922	1889
2	kuningas eläin tuuli luokka lehmä tyyni herttua voida sonni sade	0.018654715258034	1889
3	kirkko pastori saarna past saarnata ruotsalainen sunnuntai seurakunta pitää iltasaarna	0.008595750283768	1889
4	unkari kreivi unkarilainen varsinainen opett kansallisuus kieli rakennus virta sena	0.001714748275401	1889
5	lukea pitää selä lautta mies tuoda taka muta lehti toimi	0.038635677213731	1889
6	suomi määrätä keisarillinen pitää markka majesteetti asetus mainita helsinki senaatti	0.022492640085344	1889
7	kuopio lääni tapio savo rautalampi karttula oulu suonenjoki dahlström herra	0.012280228994673	1889
8	vuosi päivä markka kaupunki sanoa maksaa pitäjä tynnyri mainita suomi	0.011770347477043	1889
9	till tili kello kaupunki samt tieto talo päivä penni oulu	0.007633180995415	1889
10	mikkeli rantasalmi kangasniemi joroinen myymälä aleksanterinkatu joutsa kerimäki puumala mikkelinen	0.010238652143755	1889
11	sääty mietintö ehdotus esitys valiokunta kysymys puhuja pitää ehdottaa anomus	0.014089571813849	1889
12	palaa tulipalo tuli poro lokak lapsi syttyä susi polttaa rakennus	0.008072276510114	1889
13	ilmoittaa päivä pitäjä marraskuu huutokauppa pesä oikeus mainita kylässä kello	0.014502783681819	1889
14	hämeenlinna helsinki seteli vainaa marrask entää tampere häme marrast mina	0.007231368861495	1889
15	pitää seura lääni kokous mainita ilmoittaa määrätä suomi helsinki toimi	0.017698120624766	1889
16	vuosi kaupunki joulukuu tammikuu markka henki joulu suomi kuollut yhtiö	0.023280189563604	1889
17	talollinen juho kauppias torppari kaarle kustaa matti wilhelm heikki juhana	0.007651417676761	1889
18	pitää raha metsä maksaa tukea ihminen sanoa talo panna pelto	0.029819680000291	1889
19	lappi lappalainen norja norjalainen virkamies sikäläinen pappi hakea posti kartoittaa	0.001637346822253	1889
20	kello wiipuri joensuu viipuri kaupunki sunnuntai lappeenranta talo lello aamu	0.031225415239568	1889
21	nisu korkea kaura hinta puoliso tnlla kostaa lysyä alfred jalkine	0.000263485169876	1889
22	kirkkoherra kappalainen virka pappi seurakunta apulainen määrätä turku toimittaa mirka	0.012659657234618	1889
23	jumala elää lapsi ihminen sana herra sydän pyhä rakkaus sanoa	0.02184772071826	1889
24	koulu opettaja virka palkka opettajatar opisto hakea julistaa aine kesäkuu	0.008063768441827	1889
25	orioka litra jofa meijeri roielä muta port foto fefä korea	0.007296431005079	1889
26	hallitus englanti keisari venäjä ranska sota saksa sanoa ulkomaa ministeri	0.028636697010041	1889
27	tampere maria työm neiti rouva teht karl anna johan tytär	0.021933742312424	1889
28	tuore naula maito leiw liha kaura kilo suolata ohra heinä	0.015414498391927	1889
29	talo helmikuu maaliskuu katu huone tammikuu marrella ilmoitus omistaja puoti	0.014556224169305	1889
30	rupla rupl kopeekka ulkomaa armo lähettää vuonna tamara maaviljelys tilata	0.002999701332254	1889
31	hinta päivä talo halpa hyvä helsinki haluta toimittaa ostaa varasto	0.043906056130385	1889
32	sanoa mies tuli silmä tahtoa käsi pitää herra poika äiti	0.046254702397333	1889
33	suomi kieli ruotsi sana ruotsalainen sanoa kirjoitus yliopisto lukea kirjoittaa	0.019099455881984	1889
34	sanoma kolera viikko tidning lehtiä ruotsa sanoa helsingfors kahdesti aivan	0.002314232141962	1889
35	markka oppilas kansakoulu hinta kertoa ilmestyä koulu kaupunki kirja teos	0.033926015510259	1889
36	mies ampua venäläinen sota joukko tuli vihollinen sotamies turkkilainen upseeri	0.02343756851341	1889
37	pitäjä kylässä kappeli tila pitäjäs kihlakunta lääni tuomiokunta mainita sato	0.017214418017164	1889
38	turku pori kello talo ilmoittaa rauma hinta kaupunki turunen huutokauppa	0.038041000266585	1889
39	pitää voida kysymys lehti tahtoa mies tärkeä lausua elää puolue	0.052442317424729	1889
40	kokous suomi seura pitää vuosi kunta johtokunta senaatti yhdistys lääni	0.044276653929132	1889
41	lehti ilmoitus penni vuosi konttori maksaa toimitus hinta tilata toimittaja	0.052763199712611	1889
42	siemen itää halla kongressi mänty kylvää kuusi tuuma laiho panna	0.001607488681312	1889
43	matti anna maria antti mies todistaja jaakko poika tytär raha	0.013249899615326	1889
44	muosi moida manen seurata sanoa pitää kaupunki kunta aima mies	0.055779028624045	1889
45	pitää voida vuosi hyvä sanoa päivä hyvin tarvita toivoa aivan	0.031242014177564	1889
46	oulu lähteä matka mesi ranta kulkea meri kesä tuli kaupunki	0.03707483429366	1889
47	palkinto taloll tamma kilpaajo hevonen juosta ruskea musta rata herra	0.004697174723132	1889
48	tuomio tuomita kokemäki yhteisesti koski niittu suusta virta nuotta vuonna	0.001761020570177	1889
49	helsinki posti lähteä sunnuntai päivä tiistai juna pietari maanantai konttori	0.054237663895867	1889
50	lilo tiistaisin perjantaisin postilaitos munkki 10—11 sunnuntaisin punainen risti lauvantaa	0.004963278442152	1889
1	lintu käärme metalli pesä oksa kääntää pussi tina pakana kirkas	0.000963610736081	1890
2	kuningas eläin tuuli luokka lehmä tyyni herttua voida sonni sade	0.017800266030035	1890
3	kirkko pastori saarna past saarnata ruotsalainen sunnuntai seurakunta pitää iltasaarna	0.010033127072063	1890
4	unkari kreivi unkarilainen varsinainen opett kansallisuus kieli rakennus virta sena	0.001660510519	1890
5	lukea pitää selä lautta mies tuoda taka muta lehti toimi	0.039790958962206	1890
6	suomi määrätä keisarillinen pitää markka majesteetti asetus mainita helsinki senaatti	0.022172134257621	1890
7	kuopio lääni tapio savo rautalampi karttula oulu suonenjoki dahlström herra	0.011901416397223	1890
8	vuosi päivä markka kaupunki sanoa maksaa pitäjä tynnyri mainita suomi	0.011132261984974	1890
9	till tili kello kaupunki samt tieto talo päivä penni oulu	0.009376733508544	1890
10	mikkeli rantasalmi kangasniemi joroinen myymälä aleksanterinkatu joutsa kerimäki puumala mikkelinen	0.009334899473945	1890
11	sääty mietintö ehdotus esitys valiokunta kysymys puhuja pitää ehdottaa anomus	0.017621863264275	1890
12	palaa tulipalo tuli poro lokak lapsi syttyä susi polttaa rakennus	0.005141335934055	1890
13	ilmoittaa päivä pitäjä marraskuu huutokauppa pesä oikeus mainita kylässä kello	0.014739649612963	1890
14	hämeenlinna helsinki seteli vainaa marrask entää tampere häme marrast mina	0.007090831878172	1890
15	pitää seura lääni kokous mainita ilmoittaa määrätä suomi helsinki toimi	0.015311322296129	1890
16	vuosi kaupunki joulukuu tammikuu markka henki joulu suomi kuollut yhtiö	0.021976742646072	1890
17	talollinen juho kauppias torppari kaarle kustaa matti wilhelm heikki juhana	0.010367850398734	1890
18	pitää raha metsä maksaa tukea ihminen sanoa talo panna pelto	0.029613514454761	1890
19	lappi lappalainen norja norjalainen virkamies sikäläinen pappi hakea posti kartoittaa	0.001429596743643	1890
20	kello wiipuri joensuu viipuri kaupunki sunnuntai lappeenranta talo lello aamu	0.028400250753814	1890
21	nisu korkea kaura hinta puoliso tnlla kostaa lysyä alfred jalkine	0.000114750085011	1890
22	kirkkoherra kappalainen virka pappi seurakunta apulainen määrätä turku toimittaa mirka	0.011890706598278	1890
23	jumala elää lapsi ihminen sana herra sydän pyhä rakkaus sanoa	0.022705134232113	1890
24	koulu opettaja virka palkka opettajatar opisto hakea julistaa aine kesäkuu	0.008327385766053	1890
25	orioka litra jofa meijeri roielä muta port foto fefä korea	0.008742218030379	1890
26	hallitus englanti keisari venäjä ranska sota saksa sanoa ulkomaa ministeri	0.028853251481411	1890
27	tampere maria työm neiti rouva teht karl anna johan tytär	0.023913903530019	1890
28	tuore naula maito leiw liha kaura kilo suolata ohra heinä	0.013862300644973	1890
29	talo helmikuu maaliskuu katu huone tammikuu marrella ilmoitus omistaja puoti	0.015050690055532	1890
30	rupla rupl kopeekka ulkomaa armo lähettää vuonna tamara maaviljelys tilata	0.001915419721389	1890
31	hinta päivä talo halpa hyvä helsinki haluta toimittaa ostaa varasto	0.048528245786029	1890
32	sanoa mies tuli silmä tahtoa käsi pitää herra poika äiti	0.043549271114574	1890
33	suomi kieli ruotsi sana ruotsalainen sanoa kirjoitus yliopisto lukea kirjoittaa	0.02007051788613	1890
34	sanoma kolera viikko tidning lehtiä ruotsa sanoa helsingfors kahdesti aivan	0.002593590826552	1890
35	markka oppilas kansakoulu hinta kertoa ilmestyä koulu kaupunki kirja teos	0.033504770623054	1890
36	mies ampua venäläinen sota joukko tuli vihollinen sotamies turkkilainen upseeri	0.024040655447079	1890
37	pitäjä kylässä kappeli tila pitäjäs kihlakunta lääni tuomiokunta mainita sato	0.015931679570202	1890
38	turku pori kello talo ilmoittaa rauma hinta kaupunki turunen huutokauppa	0.037026327175376	1890
39	pitää voida kysymys lehti tahtoa mies tärkeä lausua elää puolue	0.053121784362882	1890
40	kokous suomi seura pitää vuosi kunta johtokunta senaatti yhdistys lääni	0.045063142503993	1890
41	lehti ilmoitus penni vuosi konttori maksaa toimitus hinta tilata toimittaja	0.052648471226834	1890
42	siemen itää halla kongressi mänty kylvää kuusi tuuma laiho panna	0.002164241311406	1890
43	matti anna maria antti mies todistaja jaakko poika tytär raha	0.012979398136563	1890
44	muosi moida manen seurata sanoa pitää kaupunki kunta aima mies	0.051357803095232	1890
45	pitää voida vuosi hyvä sanoa päivä hyvin tarvita toivoa aivan	0.032832484931366	1890
46	oulu lähteä matka mesi ranta kulkea meri kesä tuli kaupunki	0.038610570968163	1890
47	palkinto taloll tamma kilpaajo hevonen juosta ruskea musta rata herra	0.004117438791827	1890
48	tuomio tuomita kokemäki yhteisesti koski niittu suusta virta nuotta vuonna	0.00195442258935	1890
49	helsinki posti lähteä sunnuntai päivä tiistai juna pietari maanantai konttori	0.049762032332545	1890
50	lilo tiistaisin perjantaisin postilaitos munkki 10—11 sunnuntaisin punainen risti lauvantaa	0.008908514251379	1890
1	lintu käärme metalli pesä oksa kääntää pussi tina pakana kirkas	0.000967914058695	1891
2	kuningas eläin tuuli luokka lehmä tyyni herttua voida sonni sade	0.015338010109082	1891
3	kirkko pastori saarna past saarnata ruotsalainen sunnuntai seurakunta pitää iltasaarna	0.007756707483835	1891
4	unkari kreivi unkarilainen varsinainen opett kansallisuus kieli rakennus virta sena	0.001198622706976	1891
5	lukea pitää selä lautta mies tuoda taka muta lehti toimi	0.0534737288875	1891
6	suomi määrätä keisarillinen pitää markka majesteetti asetus mainita helsinki senaatti	0.026138357520474	1891
7	kuopio lääni tapio savo rautalampi karttula oulu suonenjoki dahlström herra	0.010915421294678	1891
8	vuosi päivä markka kaupunki sanoa maksaa pitäjä tynnyri mainita suomi	0.013073800910489	1891
9	till tili kello kaupunki samt tieto talo päivä penni oulu	0.009370821766582	1891
10	mikkeli rantasalmi kangasniemi joroinen myymälä aleksanterinkatu joutsa kerimäki puumala mikkelinen	0.007866678429861	1891
11	sääty mietintö ehdotus esitys valiokunta kysymys puhuja pitää ehdottaa anomus	0.019943006044111	1891
12	palaa tulipalo tuli poro lokak lapsi syttyä susi polttaa rakennus	0.004316718029724	1891
13	ilmoittaa päivä pitäjä marraskuu huutokauppa pesä oikeus mainita kylässä kello	0.020480685879749	1891
14	hämeenlinna helsinki seteli vainaa marrask entää tampere häme marrast mina	0.005455914069519	1891
15	pitää seura lääni kokous mainita ilmoittaa määrätä suomi helsinki toimi	0.01225188093605	1891
16	vuosi kaupunki joulukuu tammikuu markka henki joulu suomi kuollut yhtiö	0.023494456649941	1891
17	talollinen juho kauppias torppari kaarle kustaa matti wilhelm heikki juhana	0.007525444440317	1891
18	pitää raha metsä maksaa tukea ihminen sanoa talo panna pelto	0.033542315265852	1891
19	lappi lappalainen norja norjalainen virkamies sikäläinen pappi hakea posti kartoittaa	0.000731811828933	1891
20	kello wiipuri joensuu viipuri kaupunki sunnuntai lappeenranta talo lello aamu	0.031770062360221	1891
21	nisu korkea kaura hinta puoliso tnlla kostaa lysyä alfred jalkine	0.000114191159319	1891
22	kirkkoherra kappalainen virka pappi seurakunta apulainen määrätä turku toimittaa mirka	0.008041959275208	1891
23	jumala elää lapsi ihminen sana herra sydän pyhä rakkaus sanoa	0.024668032308304	1891
24	koulu opettaja virka palkka opettajatar opisto hakea julistaa aine kesäkuu	0.008657198964766	1891
25	orioka litra jofa meijeri roielä muta port foto fefä korea	0.010065633431452	1891
26	hallitus englanti keisari venäjä ranska sota saksa sanoa ulkomaa ministeri	0.023723584790862	1891
27	tampere maria työm neiti rouva teht karl anna johan tytär	0.023059280203193	1891
28	tuore naula maito leiw liha kaura kilo suolata ohra heinä	0.013782935843574	1891
29	talo helmikuu maaliskuu katu huone tammikuu marrella ilmoitus omistaja puoti	0.014705954712804	1891
30	rupla rupl kopeekka ulkomaa armo lähettää vuonna tamara maaviljelys tilata	0.001708811453274	1891
31	hinta päivä talo halpa hyvä helsinki haluta toimittaa ostaa varasto	0.06029033149912	1891
32	sanoa mies tuli silmä tahtoa käsi pitää herra poika äiti	0.04582572101237	1891
33	suomi kieli ruotsi sana ruotsalainen sanoa kirjoitus yliopisto lukea kirjoittaa	0.017665604372373	1891
34	sanoma kolera viikko tidning lehtiä ruotsa sanoa helsingfors kahdesti aivan	0.001324787563062	1891
35	markka oppilas kansakoulu hinta kertoa ilmestyä koulu kaupunki kirja teos	0.034939802292195	1891
36	mies ampua venäläinen sota joukko tuli vihollinen sotamies turkkilainen upseeri	0.023077849248304	1891
37	pitäjä kylässä kappeli tila pitäjäs kihlakunta lääni tuomiokunta mainita sato	0.011341085426797	1891
38	turku pori kello talo ilmoittaa rauma hinta kaupunki turunen huutokauppa	0.037601885467096	1891
39	pitää voida kysymys lehti tahtoa mies tärkeä lausua elää puolue	0.050986233498626	1891
40	kokous suomi seura pitää vuosi kunta johtokunta senaatti yhdistys lääni	0.049109405563343	1891
41	lehti ilmoitus penni vuosi konttori maksaa toimitus hinta tilata toimittaja	0.057106439623167	1891
42	siemen itää halla kongressi mänty kylvää kuusi tuuma laiho panna	0.0014037795539	1891
43	matti anna maria antti mies todistaja jaakko poika tytär raha	0.012286065897494	1891
44	muosi moida manen seurata sanoa pitää kaupunki kunta aima mies	0.045376136106916	1891
45	pitää voida vuosi hyvä sanoa päivä hyvin tarvita toivoa aivan	0.03062689247974	1891
46	oulu lähteä matka mesi ranta kulkea meri kesä tuli kaupunki	0.03490820510358	1891
47	palkinto taloll tamma kilpaajo hevonen juosta ruskea musta rata herra	0.004284323449324	1891
48	tuomio tuomita kokemäki yhteisesti koski niittu suusta virta nuotta vuonna	0.000629062650451	1891
49	helsinki posti lähteä sunnuntai päivä tiistai juna pietari maanantai konttori	0.042035049801816	1891
50	lilo tiistaisin perjantaisin postilaitos munkki 10—11 sunnuntaisin punainen risti lauvantaa	0.005041398574985	1891
1	lintu käärme metalli pesä oksa kääntää pussi tina pakana kirkas	0.000596303240984	1892
2	kuningas eläin tuuli luokka lehmä tyyni herttua voida sonni sade	0.010519767554832	1892
3	kirkko pastori saarna past saarnata ruotsalainen sunnuntai seurakunta pitää iltasaarna	0.00771342904541	1892
4	unkari kreivi unkarilainen varsinainen opett kansallisuus kieli rakennus virta sena	0.000731240213584	1892
5	lukea pitää selä lautta mies tuoda taka muta lehti toimi	0.059058535136745	1892
6	suomi määrätä keisarillinen pitää markka majesteetti asetus mainita helsinki senaatti	0.022947912161267	1892
7	kuopio lääni tapio savo rautalampi karttula oulu suonenjoki dahlström herra	0.008548173903356	1892
8	vuosi päivä markka kaupunki sanoa maksaa pitäjä tynnyri mainita suomi	0.016737563357799	1892
9	till tili kello kaupunki samt tieto talo päivä penni oulu	0.008226537362832	1892
10	mikkeli rantasalmi kangasniemi joroinen myymälä aleksanterinkatu joutsa kerimäki puumala mikkelinen	0.008155650058802	1892
11	sääty mietintö ehdotus esitys valiokunta kysymys puhuja pitää ehdottaa anomus	0.014854226421425	1892
12	palaa tulipalo tuli poro lokak lapsi syttyä susi polttaa rakennus	0.003115203369671	1892
13	ilmoittaa päivä pitäjä marraskuu huutokauppa pesä oikeus mainita kylässä kello	0.024224882044633	1892
14	hämeenlinna helsinki seteli vainaa marrask entää tampere häme marrast mina	0.005438366450382	1892
15	pitää seura lääni kokous mainita ilmoittaa määrätä suomi helsinki toimi	0.011797151779939	1892
16	vuosi kaupunki joulukuu tammikuu markka henki joulu suomi kuollut yhtiö	0.02027164009808	1892
17	talollinen juho kauppias torppari kaarle kustaa matti wilhelm heikki juhana	0.006086788911154	1892
18	pitää raha metsä maksaa tukea ihminen sanoa talo panna pelto	0.037849356254648	1892
19	lappi lappalainen norja norjalainen virkamies sikäläinen pappi hakea posti kartoittaa	0.000500547350126	1892
20	kello wiipuri joensuu viipuri kaupunki sunnuntai lappeenranta talo lello aamu	0.036286996678837	1892
21	nisu korkea kaura hinta puoliso tnlla kostaa lysyä alfred jalkine	2.28039616624171E-05	1892
22	kirkkoherra kappalainen virka pappi seurakunta apulainen määrätä turku toimittaa mirka	0.009341683806255	1892
23	jumala elää lapsi ihminen sana herra sydän pyhä rakkaus sanoa	0.026702770712321	1892
24	koulu opettaja virka palkka opettajatar opisto hakea julistaa aine kesäkuu	0.007281957301224	1892
25	orioka litra jofa meijeri roielä muta port foto fefä korea	0.006043048106104	1892
26	hallitus englanti keisari venäjä ranska sota saksa sanoa ulkomaa ministeri	0.02141005553649	1892
27	tampere maria työm neiti rouva teht karl anna johan tytär	0.020869611046105	1892
28	tuore naula maito leiw liha kaura kilo suolata ohra heinä	0.013523804754853	1892
29	talo helmikuu maaliskuu katu huone tammikuu marrella ilmoitus omistaja puoti	0.014769430751352	1892
30	rupla rupl kopeekka ulkomaa armo lähettää vuonna tamara maaviljelys tilata	0.001429696723982	1892
31	hinta päivä talo halpa hyvä helsinki haluta toimittaa ostaa varasto	0.057453639040112	1892
32	sanoa mies tuli silmä tahtoa käsi pitää herra poika äiti	0.05025476731863	1892
33	suomi kieli ruotsi sana ruotsalainen sanoa kirjoitus yliopisto lukea kirjoittaa	0.014745687435974	1892
34	sanoma kolera viikko tidning lehtiä ruotsa sanoa helsingfors kahdesti aivan	0.003294869235491	1892
35	markka oppilas kansakoulu hinta kertoa ilmestyä koulu kaupunki kirja teos	0.03665221076118	1892
36	mies ampua venäläinen sota joukko tuli vihollinen sotamies turkkilainen upseeri	0.023612713247966	1892
37	pitäjä kylässä kappeli tila pitäjäs kihlakunta lääni tuomiokunta mainita sato	0.011419545727312	1892
38	turku pori kello talo ilmoittaa rauma hinta kaupunki turunen huutokauppa	0.039683545513705	1892
39	pitää voida kysymys lehti tahtoa mies tärkeä lausua elää puolue	0.051628639877012	1892
40	kokous suomi seura pitää vuosi kunta johtokunta senaatti yhdistys lääni	0.049645214942918	1892
41	lehti ilmoitus penni vuosi konttori maksaa toimitus hinta tilata toimittaja	0.060548732409132	1892
42	siemen itää halla kongressi mänty kylvää kuusi tuuma laiho panna	0.001803786305946	1892
43	matti anna maria antti mies todistaja jaakko poika tytär raha	0.012950189701382	1892
44	muosi moida manen seurata sanoa pitää kaupunki kunta aima mies	0.041589557065761	1892
45	pitää voida vuosi hyvä sanoa päivä hyvin tarvita toivoa aivan	0.037090104799936	1892
46	oulu lähteä matka mesi ranta kulkea meri kesä tuli kaupunki	0.035684196219312	1892
47	palkinto taloll tamma kilpaajo hevonen juosta ruskea musta rata herra	0.003214982988261	1892
48	tuomio tuomita kokemäki yhteisesti koski niittu suusta virta nuotta vuonna	0.000201882333826	1892
49	helsinki posti lähteä sunnuntai päivä tiistai juna pietari maanantai konttori	0.039726073030863	1892
50	lilo tiistaisin perjantaisin postilaitos munkki 10—11 sunnuntaisin punainen risti lauvantaa	0.003744527950432	1892
1	lintu käärme metalli pesä oksa kääntää pussi tina pakana kirkas	0.000790257564062	1893
2	kuningas eläin tuuli luokka lehmä tyyni herttua voida sonni sade	0.009106358522954	1893
3	kirkko pastori saarna past saarnata ruotsalainen sunnuntai seurakunta pitää iltasaarna	0.007963617562462	1893
4	unkari kreivi unkarilainen varsinainen opett kansallisuus kieli rakennus virta sena	0.000515204685359	1893
5	lukea pitää selä lautta mies tuoda taka muta lehti toimi	0.065261813732343	1893
6	suomi määrätä keisarillinen pitää markka majesteetti asetus mainita helsinki senaatti	0.021095405774415	1893
7	kuopio lääni tapio savo rautalampi karttula oulu suonenjoki dahlström herra	0.007574183130254	1893
8	vuosi päivä markka kaupunki sanoa maksaa pitäjä tynnyri mainita suomi	0.011801054001498	1893
9	till tili kello kaupunki samt tieto talo päivä penni oulu	0.007576832807675	1893
10	mikkeli rantasalmi kangasniemi joroinen myymälä aleksanterinkatu joutsa kerimäki puumala mikkelinen	0.005451565961594	1893
11	sääty mietintö ehdotus esitys valiokunta kysymys puhuja pitää ehdottaa anomus	0.017490688209368	1893
12	palaa tulipalo tuli poro lokak lapsi syttyä susi polttaa rakennus	0.003812890120442	1893
13	ilmoittaa päivä pitäjä marraskuu huutokauppa pesä oikeus mainita kylässä kello	0.025114198721821	1893
14	hämeenlinna helsinki seteli vainaa marrask entää tampere häme marrast mina	0.00431764353334	1893
15	pitää seura lääni kokous mainita ilmoittaa määrätä suomi helsinki toimi	0.011131570053812	1893
16	vuosi kaupunki joulukuu tammikuu markka henki joulu suomi kuollut yhtiö	0.020595870639863	1893
17	talollinen juho kauppias torppari kaarle kustaa matti wilhelm heikki juhana	0.006850265157438	1893
18	pitää raha metsä maksaa tukea ihminen sanoa talo panna pelto	0.036050486593483	1893
19	lappi lappalainen norja norjalainen virkamies sikäläinen pappi hakea posti kartoittaa	0.000586102343379	1893
20	kello wiipuri joensuu viipuri kaupunki sunnuntai lappeenranta talo lello aamu	0.037769947018271	1893
21	nisu korkea kaura hinta puoliso tnlla kostaa lysyä alfred jalkine	1.25702761316702E-05	1893
22	kirkkoherra kappalainen virka pappi seurakunta apulainen määrätä turku toimittaa mirka	0.007991652797827	1893
23	jumala elää lapsi ihminen sana herra sydän pyhä rakkaus sanoa	0.02559865537062	1893
24	koulu opettaja virka palkka opettajatar opisto hakea julistaa aine kesäkuu	0.007597775173276	1893
25	orioka litra jofa meijeri roielä muta port foto fefä korea	0.007090016085834	1893
26	hallitus englanti keisari venäjä ranska sota saksa sanoa ulkomaa ministeri	0.022636910128252	1893
27	tampere maria työm neiti rouva teht karl anna johan tytär	0.022660469478361	1893
28	tuore naula maito leiw liha kaura kilo suolata ohra heinä	0.012051194470484	1893
29	talo helmikuu maaliskuu katu huone tammikuu marrella ilmoitus omistaja puoti	0.01366267529634	1893
30	rupla rupl kopeekka ulkomaa armo lähettää vuonna tamara maaviljelys tilata	0.001453899858673	1893
31	hinta päivä talo halpa hyvä helsinki haluta toimittaa ostaa varasto	0.057465479485886	1893
32	sanoa mies tuli silmä tahtoa käsi pitää herra poika äiti	0.052768128004529	1893
33	suomi kieli ruotsi sana ruotsalainen sanoa kirjoitus yliopisto lukea kirjoittaa	0.014780412963125	1893
34	sanoma kolera viikko tidning lehtiä ruotsa sanoa helsingfors kahdesti aivan	0.002780375546776	1893
35	markka oppilas kansakoulu hinta kertoa ilmestyä koulu kaupunki kirja teos	0.032104304623372	1893
36	mies ampua venäläinen sota joukko tuli vihollinen sotamies turkkilainen upseeri	0.023368154095874	1893
37	pitäjä kylässä kappeli tila pitäjäs kihlakunta lääni tuomiokunta mainita sato	0.013100700961502	1893
38	turku pori kello talo ilmoittaa rauma hinta kaupunki turunen huutokauppa	0.035740103092794	1893
39	pitää voida kysymys lehti tahtoa mies tärkeä lausua elää puolue	0.052794197647056	1893
40	kokous suomi seura pitää vuosi kunta johtokunta senaatti yhdistys lääni	0.050377381974817	1893
41	lehti ilmoitus penni vuosi konttori maksaa toimitus hinta tilata toimittaja	0.058890364261178	1893
42	siemen itää halla kongressi mänty kylvää kuusi tuuma laiho panna	0.001283820449591	1893
43	matti anna maria antti mies todistaja jaakko poika tytär raha	0.013458240006622	1893
44	muosi moida manen seurata sanoa pitää kaupunki kunta aima mies	0.042618252030976	1893
45	pitää voida vuosi hyvä sanoa päivä hyvin tarvita toivoa aivan	0.036427260726319	1893
46	oulu lähteä matka mesi ranta kulkea meri kesä tuli kaupunki	0.035753727488419	1893
47	palkinto taloll tamma kilpaajo hevonen juosta ruskea musta rata herra	0.00288842465233	1893
48	tuomio tuomita kokemäki yhteisesti koski niittu suusta virta nuotta vuonna	0.000304197654494	1893
49	helsinki posti lähteä sunnuntai päivä tiistai juna pietari maanantai konttori	0.043104976896409	1893
50	lilo tiistaisin perjantaisin postilaitos munkki 10—11 sunnuntaisin punainen risti lauvantaa	0.008379722368301	1893
1	lintu käärme metalli pesä oksa kääntää pussi tina pakana kirkas	0.002893084090862	1894
2	kuningas eläin tuuli luokka lehmä tyyni herttua voida sonni sade	0.009434062702787	1894
